item_id,item_type,repo,title,status,created_date,link,notes
compliance-tracker#975,pr,FChecklist/compliance-tracker,docs: workflow-track engine build task -- confirm SD-002/SD-007 already fully built+merged (3rd duplicate dispatch),open,2026-08-06T10:46:07Z,https://github.com/FChecklist/compliance-tracker/pull/975,
compliance-tracker#974,pr,FChecklist/compliance-tracker,"chore: clean up stale ACTIVE-CLAIMS.yaml entries (OCID-021 Item 2 + veri-chat), close stale PR #864",open,2026-08-06T09:21:33Z,https://github.com/FChecklist/compliance-tracker/pull/974,
compliance-tracker#973,pr,FChecklist/compliance-tracker,docs: real discovery+classification of 121 owner_dispatch_gateway UMR rows (trailing 24h),open,2026-08-06T08:18:07Z,https://github.com/FChecklist/compliance-tracker/pull/973,
compliance-tracker#972,pr,FChecklist/compliance-tracker,docs: stall-recovery/corruption-recovery false-premise verification (UMR-20260806-042540-e272),open,2026-08-06T08:12:28Z,https://github.com/FChecklist/compliance-tracker/pull/972,
compliance-tracker#971,pr,FChecklist/compliance-tracker,"docs: UMR-20260806-071025-1d28 closed as duplicate -- PERCENT_COMPLETE_24H_OWNER_UMR_SET already merged (PR #133, veridian-scripts)",open,2026-08-06T08:07:38Z,https://github.com/FChecklist/compliance-tracker/pull/971,
compliance-tracker#970,pr,FChecklist/compliance-tracker,"docs(item-F): record Owner architecture decision (UMR-20260806-025638-cbea), b12046eb citation",open,2026-08-06T03:17:04Z,https://github.com/FChecklist/compliance-tracker/pull/970,
compliance-tracker#969,pr,FChecklist/compliance-tracker,docs: cite b12046eb (task-20260802-123916) on the projexa-ai.com finding (Item F),open,2026-08-06T03:00:14Z,https://github.com/FChecklist/compliance-tracker/pull/969,
compliance-tracker#968,pr,FChecklist/compliance-tracker,"fix(OCID-020): resolve per-host brand on /pricing, /contact, /terms, /privacy",open,2026-08-05T19:06:29Z,https://github.com/FChecklist/compliance-tracker/pull/968,
compliance-tracker#967,pr,FChecklist/compliance-tracker,docs(OCID-020): real child-UMR registration for PR #954 (signup pre-auth brand fix),open,2026-08-05T19:00:54Z,https://github.com/FChecklist/compliance-tracker/pull/967,
compliance-tracker#966,pr,FChecklist/compliance-tracker,"fix(OCID-020): real curl/WebFetch public-page sweep, fix /pricing brand mismatch",open,2026-08-05T18:18:29Z,https://github.com/FChecklist/compliance-tracker/pull/966,
compliance-tracker#965,pr,FChecklist/compliance-tracker,fix(OCID-020): resolve real per-host brand mismatch on /signup and /mfa-challenge,open,2026-08-05T17:51:27Z,https://github.com/FChecklist/compliance-tracker/pull/965,
compliance-tracker#964,pr,FChecklist/compliance-tracker,docs: PROGRESS.md checkpoint -- OCID-020 GTM certification session state,open,2026-08-05T16:57:45Z,https://github.com/FChecklist/compliance-tracker/pull/964,
compliance-tracker#963,pr,FChecklist/compliance-tracker,docs: restore required_approving_review_count to 1 (UMR-20260805-091648-6793 re-enable),open,2026-08-05T16:53:39Z,https://github.com/FChecklist/compliance-tracker/pull/963,
compliance-tracker#961,pr,FChecklist/compliance-tracker,docs: correct stale trigger-state in temporary review-count exception record (UMR-20260805-091648-6793),open,2026-08-05T16:16:00Z,https://github.com/FChecklist/compliance-tracker/pull/961,
compliance-tracker#959,pr,FChecklist/compliance-tracker,fix: extend pre-auth brand resolution to pricing/contact/terms/privacy + tagline/footer,open,2026-08-05T14:45:09Z,https://github.com/FChecklist/compliance-tracker/pull/959,
compliance-tracker#958,pr,FChecklist/compliance-tracker,docs: close OCID-056 PR #906 investigation -- already merged by concurrent session,open,2026-08-05T14:42:26Z,https://github.com/FChecklist/compliance-tracker/pull/958,
compliance-tracker#957,pr,FChecklist/compliance-tracker,"docs: PR #868/OCID-055 dispatch was stale -- already merged, both checks already fixed",open,2026-08-05T14:40:14Z,https://github.com/FChecklist/compliance-tracker/pull/957,
compliance-tracker#956,pr,FChecklist/compliance-tracker,docs: close task-20260805-143620 (PR #866) as false premise -- already merged,open,2026-08-05T14:38:46Z,https://github.com/FChecklist/compliance-tracker/pull/956,
compliance-tracker#955,pr,FChecklist/compliance-tracker,docs: mark ocid_artifact_links deprecated in MASTER_INDEX.yaml,open,2026-08-05T14:28:30Z,https://github.com/FChecklist/compliance-tracker/pull/955,
compliance-tracker#954,pr,FChecklist/compliance-tracker,fix: signup page uses resolved pre-auth brand instead of hardcoded VERIDIAN AI,open,2026-08-05T13:59:46Z,https://github.com/FChecklist/compliance-tracker/pull/954,
compliance-tracker#953,pr,FChecklist/compliance-tracker,docs: OCID-054 (UMR-20260804-035759-1eb2) -- PR #869 CI-failure premise stale; resolve real secret-scanning alert #1,open,2026-08-05T13:54:15Z,https://github.com/FChecklist/compliance-tracker/pull/953,
compliance-tracker#952,pr,FChecklist/compliance-tracker,"docs: close out PR #867 merge-conflict dispatch (OCID-053, UMR-20260804-033853-2a17) -- stale premise, already merged",open,2026-08-05T13:51:11Z,https://github.com/FChecklist/compliance-tracker/pull/952,
compliance-tracker#951,pr,FChecklist/compliance-tracker,docs: close OCID-022/023 fabricated-UMR task as duplicate of already-merged PR #936,open,2026-08-05T13:50:06Z,https://github.com/FChecklist/compliance-tracker/pull/951,
compliance-tracker#949,pr,FChecklist/compliance-tracker,docs: close 'dismiss pending CLI feedback survey' task as false premise,open,2026-08-05T13:15:58Z,https://github.com/FChecklist/compliance-tracker/pull/949,
compliance-tracker#948,pr,FChecklist/compliance-tracker,docs: final PROGRESS.md summary -- OCID-047/050 stall-recovery task complete,open,2026-08-05T13:15:13Z,https://github.com/FChecklist/compliance-tracker/pull/948,
compliance-tracker#947,pr,FChecklist/compliance-tracker,docs: investigate why PR #932/#933 merged with failing check + zero reviews,open,2026-08-05T12:41:40Z,https://github.com/FChecklist/compliance-tracker/pull/947,
compliance-tracker#945,pr,FChecklist/compliance-tracker,docs: verify + synthetically prove Metadata Index Coverage Check hardening (UMR-20260805-033159-4f47),open,2026-08-05T12:36:02Z,https://github.com/FChecklist/compliance-tracker/pull/945,
compliance-tracker#943,pr,FChecklist/compliance-tracker,docs: checkpoint-refresh -- no genuine stall confirmed live (OCID-020),open,2026-08-05T12:34:34Z,https://github.com/FChecklist/compliance-tracker/pull/943,
compliance-tracker#940,pr,FChecklist/compliance-tracker,"docs: correct stale SEC-07 pre-merge-gate governance records (duplicate-dispatch finding, real gate already merged)",open,2026-08-05T11:49:03Z,https://github.com/FChecklist/compliance-tracker/pull/940,
compliance-tracker#939,pr,FChecklist/compliance-tracker,fix: correct OS.yaml OCID-012 contradiction (UMR-20260805-083952-5350),open,2026-08-05T09:33:50Z,https://github.com/FChecklist/compliance-tracker/pull/939,
compliance-tracker#929,pr,FChecklist/compliance-tracker,fix: real live-found bug -- OCID-050 GET /api/me perf + settings tab false permission-denial,open,2026-08-05T01:08:20Z,https://github.com/FChecklist/compliance-tracker/pull/929,
compliance-tracker#923,pr,FChecklist/compliance-tracker,docs(OCID-020): Group F checkpoint -- OCID-052 live re-verification PASS,open,2026-08-04T22:31:27Z,https://github.com/FChecklist/compliance-tracker/pull/923,
compliance-tracker#922,pr,FChecklist/compliance-tracker,"docs: Hard Rule 7/SEC-07 audit on PR #886 -- confirmed genuine violation, but already registered (duplicate dispatch)",open,2026-08-04T20:58:53Z,https://github.com/FChecklist/compliance-tracker/pull/922,
compliance-tracker#921,pr,FChecklist/compliance-tracker,"docs(OCID-034): decline duplicate dispatch -- already merged (PR #779, same UMR)",open,2026-08-04T20:58:04Z,https://github.com/FChecklist/compliance-tracker/pull/921,
compliance-tracker#918,pr,FChecklist/compliance-tracker,"docs(OCID-068): decline state-8 implementation -- unverifiable override claim, duplicate of PR #915",open,2026-08-04T19:43:28Z,https://github.com/FChecklist/compliance-tracker/pull/918,
compliance-tracker#916,pr,FChecklist/compliance-tracker,"docs: OCID-053..060 conflict-resolution dispatch -- premise stale, no real conflicts",open,2026-08-04T18:39:11Z,https://github.com/FChecklist/compliance-tracker/pull/916,
compliance-tracker#915,pr,FChecklist/compliance-tracker,"docs(OCID-068): addendum state-7 gate re-check -- duplicate-dispatch disclosure, fresh OCID-020 status",open,2026-08-04T18:07:15Z,https://github.com/FChecklist/compliance-tracker/pull/915,
compliance-tracker#909,pr,FChecklist/compliance-tracker,docs: OCID-058 canonical registration -- corrects dispatch's own duplication/predecessor-UMR premises,open,2026-08-04T16:52:24Z,https://github.com/FChecklist/compliance-tracker/pull/909,
compliance-tracker#905,pr,FChecklist/compliance-tracker,docs: OCID-054 registration + discovery reconciliation (discovery only),open,2026-08-04T16:29:35Z,https://github.com/FChecklist/compliance-tracker/pull/905,
compliance-tracker#903,pr,FChecklist/compliance-tracker,"docs(OCID-053): registration-only dispatch -- real duplicate-dispatch finding, no re-registration",open,2026-08-04T16:24:03Z,https://github.com/FChecklist/compliance-tracker/pull/903,
compliance-tracker#902,pr,FChecklist/compliance-tracker,"docs: OCID-055 canonical registration -- UMR mint, OCID-054 predecessor link, false 'zero duplication' premise flagged (PR #868)",open,2026-08-04T16:22:36Z,https://github.com/FChecklist/compliance-tracker/pull/902,
compliance-tracker#899,pr,FChecklist/compliance-tracker,OCID-020: real production root cause for GAP-API-ME-500-SUBSCRIPTION-PLAN-STATUS,open,2026-08-04T15:43:54Z,https://github.com/FChecklist/compliance-tracker/pull/899,
compliance-tracker#897,pr,FChecklist/compliance-tracker,docs: OCID-020 trigger real review on PR #895 -- diagnose+fix real audit-check failure,open,2026-08-04T14:06:47Z,https://github.com/FChecklist/compliance-tracker/pull/897,
compliance-tracker#896,pr,FChecklist/compliance-tracker,OCID-038: independently verify self-disclosed unintended write + real VERI-todo fix + mobile-viewport cooldown,open,2026-08-04T13:34:14Z,https://github.com/FChecklist/compliance-tracker/pull/896,
compliance-tracker#894,pr,FChecklist/compliance-tracker,"docs: OCID-038 -- confirm sub-agent not stalled, persist VERI To Do root cause",open,2026-08-04T12:09:54Z,https://github.com/FChecklist/compliance-tracker/pull/894,
compliance-tracker#893,pr,FChecklist/compliance-tracker,docs: OCID-037 duplicate-task verification (PR #785 already merged),open,2026-08-04T12:05:34Z,https://github.com/FChecklist/compliance-tracker/pull/893,
compliance-tracker#892,pr,FChecklist/compliance-tracker,"docs: OCID-037 merge-conflict task -- already resolved, no action needed",open,2026-08-04T12:03:48Z,https://github.com/FChecklist/compliance-tracker/pull/892,
compliance-tracker#891,pr,FChecklist/compliance-tracker,docs: confirm OCID-067 LOCKED gate condition already recorded,open,2026-08-04T12:03:42Z,https://github.com/FChecklist/compliance-tracker/pull/891,
compliance-tracker#889,pr,FChecklist/compliance-tracker,OCID-038 real gap closure: minimal app-shell service worker (GAP-NO-SERVICE-WORKER-OFFLINE-BLANK-PAGE),open,2026-08-04T11:13:34Z,https://github.com/FChecklist/compliance-tracker/pull/889,
compliance-tracker#888,pr,FChecklist/compliance-tracker,"docs: register OCID-066 continuous project governance (lightweight record, held)",open,2026-08-04T10:33:24Z,https://github.com/FChecklist/compliance-tracker/pull/888,
compliance-tracker#887,pr,FChecklist/compliance-tracker,"docs: correct OCID-050/051 UMR ambiguity investigation, root cause found backwards",open,2026-08-04T09:56:12Z,https://github.com/FChecklist/compliance-tracker/pull/887,
compliance-tracker#880,pr,FChecklist/compliance-tracker,docs: PROGRESS.md status for PR #19 / PR #789 monitoring (OCID-021/OCID-063),open,2026-08-04T06:57:52Z,https://github.com/FChecklist/compliance-tracker/pull/880,
compliance-tracker#877,pr,FChecklist/compliance-tracker,"docs: OCID-062 registration -- found already completed as PR #876, audited instead of duplicating",open,2026-08-04T05:49:19Z,https://github.com/FChecklist/compliance-tracker/pull/877,
compliance-tracker#872,pr,FChecklist/compliance-tracker,"docs: verify PR #865 merged + terminology fix, correct GAP-OCID-049 Task D premise",open,2026-08-04T05:03:50Z,https://github.com/FChecklist/compliance-tracker/pull/872,
compliance-tracker#871,pr,FChecklist/compliance-tracker,"PM decision: PR #865 review-supervisor SPEC premise verified stale, no action needed",open,2026-08-04T05:01:06Z,https://github.com/FChecklist/compliance-tracker/pull/871,
compliance-tracker#861,pr,FChecklist/compliance-tracker,docs: verify GAP-OCID038-PROJEXA-OWN-SCHEMA's 3 next steps already complete,open,2026-08-04T02:01:08Z,https://github.com/FChecklist/compliance-tracker/pull/861,
compliance-tracker#858,pr,FChecklist/compliance-tracker,docs: real discovery briefs for the 2 remaining OCID-038 gaps (PROJEXA domain/brand + own-schema),open,2026-08-04T01:26:42Z,https://github.com/FChecklist/compliance-tracker/pull/858,
compliance-tracker#857,pr,FChecklist/compliance-tracker,docs: confirm GAP-OCID038-TASKENGINE-MOTHERROUTER-UNWIRED already closed (PR #856),open,2026-08-04T01:19:43Z,https://github.com/FChecklist/compliance-tracker/pull/857,
compliance-tracker#845,pr,FChecklist/compliance-tracker,"docs: OCID-051 found already complete in PR #844, independently verified + audited",open,2026-08-03T20:18:42Z,https://github.com/FChecklist/compliance-tracker/pull/845,
compliance-tracker#841,pr,FChecklist/compliance-tracker,docs: close PM finding as stale -- no 100-file CRLF-only staged state exists,open,2026-08-03T19:37:37Z,https://github.com/FChecklist/compliance-tracker/pull/841,
compliance-tracker#840,pr,FChecklist/compliance-tracker,"docs: PM decision -- finish OCID-050 fully before OCID-051, defer PR #838/backlog",open,2026-08-03T19:01:55Z,https://github.com/FChecklist/compliance-tracker/pull/840,
compliance-tracker#839,pr,FChecklist/compliance-tracker,docs: log PR #832 rebase-and-merge completion in ACTIVE-CLAIMS,open,2026-08-03T18:54:03Z,https://github.com/FChecklist/compliance-tracker/pull/839,
compliance-tracker#838,pr,FChecklist/compliance-tracker,"docs: PM decision -- ratify UTM->UTR rename, audit finding on PR #837's UTR-collision check",open,2026-08-03T18:14:07Z,https://github.com/FChecklist/compliance-tracker/pull/838,
compliance-tracker#827,pr,FChecklist/compliance-tracker,"PM decision: defer blocked CI guardrail work, begin real OCID-047 test execution",open,2026-08-03T15:38:45Z,https://github.com/FChecklist/compliance-tracker/pull/827,
compliance-tracker#821,pr,FChecklist/compliance-tracker,ci: add YAML safe-load guardrail for governance YAML files,open,2026-08-03T14:34:23Z,https://github.com/FChecklist/compliance-tracker/pull/821,
compliance-tracker#819,pr,FChecklist/compliance-tracker,PM decision: confirm ACTIVE-CLAIMS.yaml parse-error fix + resolve unattributed merge-commit finding,open,2026-08-03T14:27:36Z,https://github.com/FChecklist/compliance-tracker/pull/819,
compliance-tracker#808,pr,FChecklist/compliance-tracker,fix: GAP-ERP-CRM-403-NO-UX-EXPLANATION -- surface real 403 reason on CRM/ERP pages,open,2026-08-03T11:22:19Z,https://github.com/FChecklist/compliance-tracker/pull/808,
compliance-tracker#807,pr,FChecklist/compliance-tracker,fix: CLM templates/clauses 500-vs-403 for module-not-enabled orgs,open,2026-08-03T10:41:15Z,https://github.com/FChecklist/compliance-tracker/pull/807,
compliance-tracker#802,pr,FChecklist/compliance-tracker,"docs: PM confirmation -- OCID-041-045 discovery workers healthy, PR 795 reviewed (merge deferred)",open,2026-08-03T09:49:48Z,https://github.com/FChecklist/compliance-tracker/pull/802,
compliance-tracker#792,pr,FChecklist/compliance-tracker,"docs: verify PM decision on PR #781/#779 UMR citations (already fixed, no residual action)",open,2026-08-03T08:21:20Z,https://github.com/FChecklist/compliance-tracker/pull/792,
compliance-tracker#791,pr,FChecklist/compliance-tracker,fix: correct stale OCID-029 self-citations to OCID-030 (PR #772 follow-up),open,2026-08-03T08:18:04Z,https://github.com/FChecklist/compliance-tracker/pull/791,
compliance-tracker#790,pr,FChecklist/compliance-tracker,Register GAP-SELF-MINTED-ARTIFACT-UMR-FABRICATION (UMR-20260803-063016-8bfc),open,2026-08-03T08:13:35Z,https://github.com/FChecklist/compliance-tracker/pull/790,
compliance-tracker#787,pr,FChecklist/compliance-tracker,docs: OCID-040 real status refresh of OCID-022..039 chain (UMR-20260803-042918-60b8),open,2026-08-03T07:29:43Z,https://github.com/FChecklist/compliance-tracker/pull/787,
compliance-tracker#762,pr,FChecklist/compliance-tracker,docs: PM checkpoint refresh -- PR #754/#757/#758 already merged (no-op),open,2026-08-03T02:52:02Z,https://github.com/FChecklist/compliance-tracker/pull/762,
compliance-tracker#761,pr,FChecklist/compliance-tracker,"docs: PM confirmation -- PR #756/#755 real merge verified, PR #759 already self-corrected",open,2026-08-03T02:09:31Z,https://github.com/FChecklist/compliance-tracker/pull/761,
compliance-tracker#760,pr,FChecklist/compliance-tracker,docs: verify PR #756 retroactive authorization already completed by sibling task,open,2026-08-03T02:09:20Z,https://github.com/FChecklist/compliance-tracker/pull/760,
compliance-tracker#749,pr,FChecklist/compliance-tracker,"docs: artifact traceability register tranche 4 (83 files, running total 1,008)",open,2026-08-02T23:24:40Z,https://github.com/FChecklist/compliance-tracker/pull/749,
compliance-tracker#744,pr,FChecklist/compliance-tracker,chore(gaps): preserve PR #741's Finding B gap before closing as superseded,open,2026-08-02T22:19:18Z,https://github.com/FChecklist/compliance-tracker/pull/744,
compliance-tracker#738,pr,FChecklist/compliance-tracker,"docs: PM decision — PR #737 kept on record under its own UMR, independent of OCID-020",open,2026-08-02T20:31:58Z,https://github.com/FChecklist/compliance-tracker/pull/738,
compliance-tracker#736,pr,FChecklist/compliance-tracker,docs: PM decision — OCID-020 certification target confirmed as veridian-compliance-ai,open,2026-08-02T19:51:26Z,https://github.com/FChecklist/compliance-tracker/pull/736,
compliance-tracker#735,pr,FChecklist/compliance-tracker,docs: PROJEXA-AI.COM E2E certification Phase 1 (account access + root-cause finding),open,2026-08-02T19:16:58Z,https://github.com/FChecklist/compliance-tracker/pull/735,
compliance-tracker#734,pr,FChecklist/compliance-tracker,"docs: checkpoint-refresh PR #731 -- confirm already merged w/ real audit, close ACTIVE-CLAIMS gap",open,2026-08-02T19:14:38Z,https://github.com/FChecklist/compliance-tracker/pull/734,
compliance-tracker#733,pr,FChecklist/compliance-tracker,docs: confirm sudo install-deps stall already resolved (OCID-020 / pm-answer),open,2026-08-02T18:35:04Z,https://github.com/FChecklist/compliance-tracker/pull/733,
compliance-tracker#730,pr,FChecklist/compliance-tracker,docs(claims): log completion of PR #729 conflict-resolution/audit task,open,2026-08-02T17:42:11Z,https://github.com/FChecklist/compliance-tracker/pull/730,
compliance-tracker#728,pr,FChecklist/compliance-tracker,docs: verify Master Execution Framework request already satisfied (duplicate-dispatch finding),open,2026-08-02T17:23:16Z,https://github.com/FChecklist/compliance-tracker/pull/728,
compliance-tracker#727,pr,FChecklist/compliance-tracker,docs: real audit of projexa-ai.com authenticated screens (2026-08-02),open,2026-08-02T17:22:44Z,https://github.com/FChecklist/compliance-tracker/pull/727,
compliance-tracker#724,pr,FChecklist/compliance-tracker,docs: amend implementation matrix with PR-to-UMR mapping for 6 real merged PRs,open,2026-08-02T16:44:02Z,https://github.com/FChecklist/compliance-tracker/pull/724,
compliance-tracker#722,pr,FChecklist/compliance-tracker,docs: closure-checklist Item F (WAVE-201 projexa-ai.com re-cutover) + ACTIVE-CLAIMS registration,open,2026-08-02T15:41:58Z,https://github.com/FChecklist/compliance-tracker/pull/722,
compliance-tracker#721,pr,FChecklist/compliance-tracker,docs: confirm PR #716 merge (closure checklist step 5),open,2026-08-02T14:22:05Z,https://github.com/FChecklist/compliance-tracker/pull/721,
compliance-tracker#719,pr,FChecklist/compliance-tracker,chore(ai-os): register standing-cadence claim + audit PRs #715/#716/#717,open,2026-08-02T13:47:28Z,https://github.com/FChecklist/compliance-tracker/pull/719,
compliance-tracker#718,pr,FChecklist/compliance-tracker,pm-decision: do not stop the 4 concurrent workers; closure-checklist cycle 2,open,2026-08-02T13:42:21Z,https://github.com/FChecklist/compliance-tracker/pull/718,
compliance-tracker#715,pr,FChecklist/compliance-tracker,ai-os: scope-extend UMR-20260802-104058-25ba with 2 verified targets,open,2026-08-02T11:16:10Z,https://github.com/FChecklist/compliance-tracker/pull/715,
compliance-tracker#714,pr,FChecklist/compliance-tracker,pm-decision: verify approved-but-merge-failed subset of the 56 fresh-audit-fail backlog,open,2026-08-02T10:26:06Z,https://github.com/FChecklist/compliance-tracker/pull/714,
compliance-tracker#712,pr,FChecklist/compliance-tracker,Independent audit: PR #630 and PR #632 (Phase 2 / Task #44 closure gate),open,2026-08-02T09:45:24Z,https://github.com/FChecklist/compliance-tracker/pull/712,
compliance-tracker#711,pr,FChecklist/compliance-tracker,Real completion audit: live click-through of PROJEXA-AI.COM UI/UX vs spec,open,2026-08-02T09:43:59Z,https://github.com/FChecklist/compliance-tracker/pull/711,
compliance-tracker#709,pr,FChecklist/compliance-tracker,"Audit and clean 800 ai-os task records: root-cause blocked/failed/superseded, dedupe, UMR-tag all",open,2026-08-02T09:43:28Z,https://github.com/FChecklist/compliance-tracker/pull/709,
compliance-tracker#707,pr,FChecklist/compliance-tracker,chore: register ACTIVE-CLAIMS entry for PR-backlog reduction work,open,2026-08-02T08:54:19Z,https://github.com/FChecklist/compliance-tracker/pull/707,
compliance-tracker#706,pr,FChecklist/compliance-tracker,Merge PR 681 retry 2,open,2026-08-02T08:47:56Z,https://github.com/FChecklist/compliance-tracker/pull/706,
compliance-tracker#704,pr,FChecklist/compliance-tracker,Re-audit PR 681 (race fix),open,2026-08-02T08:46:56Z,https://github.com/FChecklist/compliance-tracker/pull/704,
compliance-tracker#703,pr,FChecklist/compliance-tracker,docs: PM decision on reconcile_stale_heartbeats scope + PR#13 collision finding (OPEN-11),open,2026-08-02T08:04:52Z,https://github.com/FChecklist/compliance-tracker/pull/703,
compliance-tracker#702,pr,FChecklist/compliance-tracker,Merge PR 680 (extended timeout),open,2026-08-02T07:47:02Z,https://github.com/FChecklist/compliance-tracker/pull/702,
compliance-tracker#701,pr,FChecklist/compliance-tracker,Merge PR 679 (all CI green),open,2026-08-02T07:44:23Z,https://github.com/FChecklist/compliance-tracker/pull/701,
compliance-tracker#700,pr,FChecklist/compliance-tracker,"Confirm UMR-20260802-061754-a57f deregistered, PR 697 is sole Kernel-registration path",open,2026-08-02T07:02:11Z,https://github.com/FChecklist/compliance-tracker/pull/700,
compliance-tracker#699,pr,FChecklist/compliance-tracker,"chore(ai-os): verify task-055214 unblock decision, log quality-gate.sh docs-only build gap",open,2026-08-02T07:00:24Z,https://github.com/FChecklist/compliance-tracker/pull/699,
compliance-tracker#698,pr,FChecklist/compliance-tracker,ai-os: log quality-gate.sh full-build gate as a real gap for doc-only diffs,open,2026-08-02T06:52:23Z,https://github.com/FChecklist/compliance-tracker/pull/698,
compliance-tracker#696,pr,FChecklist/compliance-tracker,chore(ai-os): worker-entrypoint.sh:479 gate-name fix -- links to veridian-scripts#11,open,2026-08-02T05:58:56Z,https://github.com/FChecklist/compliance-tracker/pull/696,
compliance-tracker#695,pr,FChecklist/compliance-tracker,docs: log 703-UMR-ID backfill from 800-task ai-os audit,open,2026-08-02T05:54:24Z,https://github.com/FChecklist/compliance-tracker/pull/695,
compliance-tracker#694,pr,FChecklist/compliance-tracker,"Final merge PR 610 (4th attempt, sustained-stable)",open,2026-08-02T05:52:58Z,https://github.com/FChecklist/compliance-tracker/pull/694,
compliance-tracker#693,pr,FChecklist/compliance-tracker,ops: reconcile area-2 audit status + in-flight batch backlog (Sentinel-triggered),open,2026-08-02T05:12:39Z,https://github.com/FChecklist/compliance-tracker/pull/693,
compliance-tracker#691,pr,FChecklist/compliance-tracker,chore: register active claim for PR-merge initiative,open,2026-08-02T04:07:20Z,https://github.com/FChecklist/compliance-tracker/pull/691,
compliance-tracker#690,pr,FChecklist/compliance-tracker,docs(ai-os): cross-reference master go-live directive to in-scope UMRs/PRs,open,2026-08-02T04:05:42Z,https://github.com/FChecklist/compliance-tracker/pull/690,
compliance-tracker#689,pr,FChecklist/compliance-tracker,Amendment to master directive UMR-20260802-034545-3388: no false-completion reporting,open,2026-08-02T03:55:05Z,https://github.com/FChecklist/compliance-tracker/pull/689,
compliance-tracker#688,pr,FChecklist/compliance-tracker,AI Engineering Quality / Code Structure & Modularity gap-closure (5 findings),open,2026-08-01T19:16:43Z,https://github.com/FChecklist/compliance-tracker/pull/688,
compliance-tracker#687,pr,FChecklist/compliance-tracker,AI Cost Governance & FinOps: per-tenant visibility UI + invoice reconciliation,open,2026-08-01T19:09:36Z,https://github.com/FChecklist/compliance-tracker/pull/687,
compliance-tracker#685,pr,FChecklist/compliance-tracker,docs(ai-os): AI Documentation / Documentation Lifecycle gap-closure (5 findings),open,2026-08-01T17:56:02Z,https://github.com/FChecklist/compliance-tracker/pull/685,
compliance-tracker#684,pr,FChecklist/compliance-tracker,docs: AI-Readable Technical Documentation gap closure (10 findings),open,2026-08-01T17:55:09Z,https://github.com/FChecklist/compliance-tracker/pull/684,
compliance-tracker#683,pr,FChecklist/compliance-tracker,AI Engineering Quality / AI-Modification Readiness gap-closure,open,2026-08-01T17:46:45Z,https://github.com/FChecklist/compliance-tracker/pull/683,
compliance-tracker#682,pr,FChecklist/compliance-tracker,ai-os/boss/ACTIVE-CLAIMS.yaml: register claim for PR #672 rebase/audit/merge,open,2026-08-01T14:45:36Z,https://github.com/FChecklist/compliance-tracker/pull/682,
compliance-tracker#673,pr,FChecklist/compliance-tracker,build(deps): bump github/codeql-action from 4 to 4.37.3,open,2026-07-31T23:24:48Z,https://github.com/FChecklist/compliance-tracker/pull/673,
compliance-tracker#670,pr,FChecklist/compliance-tracker,Document: GitHub merge queue blocked by platform limitation (personal-account repo),open,2026-07-31T10:36:14Z,https://github.com/FChecklist/compliance-tracker/pull/670,
compliance-tracker#668,pr,FChecklist/compliance-tracker,feat(crm): add objective column to crm_campaigns (Task #46 gap-closure),open,2026-07-31T09:32:26Z,https://github.com/FChecklist/compliance-tracker/pull/668,
compliance-tracker#667,pr,FChecklist/compliance-tracker,"feat(pm): PM Teams, Project Groups, and Project Templates (Task #47)",open,2026-07-31T09:02:08Z,https://github.com/FChecklist/compliance-tracker/pull/667,
compliance-tracker#666,pr,FChecklist/compliance-tracker,feat(crm): CSV/XLSX import + export for leads/opportunities/accounts/contacts (Task #46),open,2026-07-31T08:49:12Z,https://github.com/FChecklist/compliance-tracker/pull/666,
compliance-tracker#665,pr,FChecklist/compliance-tracker,feat(pm): social/collaboration feed (Task #47),open,2026-07-31T08:35:04Z,https://github.com/FChecklist/compliance-tracker/pull/665,
compliance-tracker#664,pr,FChecklist/compliance-tracker,Task #47: PMS project status/access/rollup + Private/Public access control,open,2026-07-31T08:34:10Z,https://github.com/FChecklist/compliance-tracker/pull/664,
compliance-tracker#663,pr,FChecklist/compliance-tracker,feat(crm): project_team_members junction table for multi-user project assignment (Task #46),open,2026-07-31T07:59:47Z,https://github.com/FChecklist/compliance-tracker/pull/663,
compliance-tracker#662,pr,FChecklist/compliance-tracker,chore: register + close ACTIVE-CLAIMS entry for PR #647 rebase task,open,2026-07-30T19:07:54Z,https://github.com/FChecklist/compliance-tracker/pull/662,
compliance-tracker#661,pr,FChecklist/compliance-tracker,Country->State cascading address select (Task #46 CRM feature-parity),open,2026-07-30T15:45:08Z,https://github.com/FChecklist/compliance-tracker/pull/661,
compliance-tracker#660,pr,FChecklist/compliance-tracker,Task #47: Bridge PROJEXA timesheet submit/approve/reject to compliance-tracker,open,2026-07-30T15:40:55Z,https://github.com/FChecklist/compliance-tracker/pull/660,
compliance-tracker#659,pr,FChecklist/compliance-tracker,Task #47: PMS subtask + milestone completion rollups,open,2026-07-30T15:29:52Z,https://github.com/FChecklist/compliance-tracker/pull/659,
compliance-tracker#657,pr,FChecklist/compliance-tracker,feat(crm): add Sales Pipeline KPI widget to CRM overview page,open,2026-07-30T14:57:10Z,https://github.com/FChecklist/compliance-tracker/pull/657,
compliance-tracker#655,pr,FChecklist/compliance-tracker,CRM-007: Sales Representative Performance Dashboard,open,2026-07-30T10:55:52Z,https://github.com/FChecklist/compliance-tracker/pull/655,
